"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25"
-10124556.7827082,13159959.338617,309212.787016007,2113754.50622195,-576557.276000823,-64792.8714538291,-232321.589679488,196581.147026778,-30928.4860713722,-114197.598404079,-723271.395275933,-35045.9348406117,105470.559064925,140200.851883831,96684.0140227556,-354375.638488895,-487350.519564704,-50106.2076495419,-62564.4351575143,-495690.835947716,84607.2983592581,214752.916393899,45158.657180138,-399267.130556343,-160491.251762826
-3557159.21037338,-1964603.40118034,-357780.599855719,-56673.1588585498,210110.207803854,16882.420067001,109877.547356129,-83486.3163732312,-69235.0050176236,-516221.58344176,-987117.598420083,-105163.504548806,-72986.6667182848,13993.1975272243,-126737.932294084,-211876.771908679,197634.350933845,-288291.099191477,-186522.021794476,-302883.670858562,46122.7645208542,-114111.047348732,-76263.5966496438,215893.642444317,34650.2312701974
-1210143.43545633,-698400.137085475,-257115.870934507,-52324.0528580378,-219265.37387521,-1373946.09717172,-243006.942417975,173476.192056146,46005.8173458047,185076.656581711,-162046.992128105,293627.813421385,19812.7191876047,28820.4441067284,-298316.573078736,41722.2255759018,-18300.3558924591,96748.8582576988,-5165.80442295438,-48402.6674318361,-162243.07997552,-419337.568187454,-131157.025895525,171767.911496139,168598.224473826
-971609.444223459,-566495.473608868,-364186.249321238,-116333.57630983,-947388.134086649,13140.1711660235,-80348.9620754467,69471.7224108426,-18653.9989009072,84791.4108630144,-197253.879352166,164337.403484798,64294.7285397581,92872.6919087592,-142515.270603062,-3538.04925575672,10781.2722457749,195955.575434631,-311433.138988695,-26264.3246811331,-9966.2970982702,-83552.6518035,-1840.51585278455,33526.4941315413,9364.77780815301
-871364.189575282,-505882.13238024,-200610.768771394,-54449.9325969512,-202652.773557041,-2086251.04827352,53091.2147971383,402544.215326677,72301.6018102173,250932.558994697,-249401.355189855,274437.925377123,71275.0555860827,103689.855464813,-179273.723345126,-76953.1465401083,25977.6793337684,73660.5077557107,42549.9096630457,-47069.4788882364,52181.6584905975,-93784.5007693191,-5385.84128465986,4045.74330064824,161815.941220414
-667380.891733818,-389496.539340507,-239396.965138357,-69400.2556493252,-431444.695647303,-1278255.16998451,-70944.4985779268,248073.78723811,-10480.1332987944,113321.292266681,-258930.603717766,210987.949733643,72912.6200476667,104286.550050211,-173161.768978994,-3914.07927459099,-39345.7623038268,110479.214614111,57909.55484644,13997.5184292913,-91464.1409366284,-128195.514400298,-67818.8983271512,99490.3556151716,115687.801873251
-808952.693895491,-505977.066725627,-653095.397003159,-250095.829835455,-2380557.27176774,98916.8874618938,126808.586835537,-161334.241601849,-7414.40358980321,35666.3822594338,41946.5318319461,43434.3469723425,55565.1935877803,47049.4551749435,-82413.3205422309,-31614.4855532307,6399.7296186766,394920.11946614,-804423.071117167,-92078.4358923337,-87851.7135735161,-98474.6255005881,37196.2650012223,-33317.9287656215,11527.5757172559
-2127694.92423908,-1208856.23421892,-558544.573178097,-173597.311340361,-1346984.93823725,93383.4517657755,212990.396485214,-218573.01702496,-37659.7920930222,-283146.639094701,-308295.609223789,-72634.7806145575,37273.471760852,39650.6543457099,627.843145518899,-244405.103444934,113879.420935306,-286076.039163153,145187.203034337,-75065.0436259382,28844.7948477734,-34833.841650644,-18672.1578348706,80286.3149413295,16201.7718036936
-423814.266388524,-263519.82146078,-66945.6464168248,-42526.4872198002,-240291.480785481,-857120.93056182,-355984.388505031,265009.901295841,275141.356236276,351170.763353984,-197020.548099464,279537.577138325,9357.96334255535,59577.3710340362,-207062.877307161,42323.170423391,9595.13708662749,78874.9926487753,35638.0599575647,-31901.3196062793,41999.9423283176,-18204.2038731447,10456.5797037224,-23650.0272932385,293513.873447578
-2556822.96878739,-1444570.86517792,-538578.814085177,-154470.783626115,-1057970.94384412,78732.8567172928,161561.18579344,-156610.593470119,-37873.2061346027,-283427.135538369,-428491.613082582,-51796.110271873,-28708.1336607675,3712.5948084008,-83035.8672454237,-193754.056693002,113582.950201172,-23622.0339931964,-348584.650556146,-242793.766036146,-11755.315625673,-89655.5490128549,-46008.7494815714,168418.567790857,20834.4015032097
-957047.555026397,-593647.969566894,-718459.324876001,-277475.507137099,-2641010.56332073,95029.2105359626,172392.174973481,-202407.757018298,-12090.1526693324,-23428.4192766368,44405.088816829,51055.8149139327,65261.8318173176,49841.681906939,-11033.4916737368,-94311.8226834553,18531.4638834636,87102.0254458889,-163590.30337572,-97435.8277029411,-32749.8980399407,-91452.6937289383,22944.0852272844,10961.7736723804,9041.24128679094
-666260.118199698,-408031.120952556,-443524.776083438,-158031.955147429,-1392293.44791082,-1282804.54726578,220651.395907533,96566.9701089393,-2607.90480536207,76129.5708633847,-34086.9212215014,79172.1048131,19108.4471393344,16626.9791567288,-96571.4210081449,-75009.7149832213,-10822.5285765879,35273.0357203658,70019.3744476877,-9281.45707119156,-90655.2330110202,-146161.32622531,17859.8878517933,99619.8598453466,82735.4796610241
-545607.599200207,-359498.134482256,-593746.1068241,-229741.992406449,-2227039.43603092,81091.9467383958,54812.400546239,-76076.4581300784,-173.344680659517,119810.293515902,75801.6029019384,94133.7375540795,38354.7535087804,40416.3509432321,-78178.881674494,-9848.62717963685,-2933.51091389048,219154.075302115,-369336.682307954,-20450.5912258943,-26423.9553129125,-27525.124286004,-31584.0300806158,29098.8247787188,-3152.91894759008
-542681.998892493,-362281.660268917,-645814.151412649,-252151.48840963,-2436687.61692117,84726.2615581397,42362.5012385673,-67356.9606724442,361.72602970018,150639.614630341,96983.6030234796,118465.677088067,31631.8047641434,38365.1487563573,-130190.137968675,-21098.1397799496,5991.07851604263,360686.994537693,-697006.349155878,-76452.3162382855,-80561.4637876463,-70438.5633285706,-25245.3173005399,-13044.8942986587,15484.9971981159
-965097.816492485,-577377.547934966,-523647.746872885,-195631.049235784,-1813210.18442383,65228.6617098623,145778.59544215,-169657.770681107,-15143.8216632574,-89323.5698673313,-4796.09949705198,16577.3386043169,57869.4190471491,37201.5145313591,10599.3279327624,-121363.91222527,32734.1479148751,-81396.850013506,59019.7129592453,-34827.3704103199,-14296.466193046,-40299.8640335532,-23662.3692693945,53052.5502915045,6002.3757502427
-1384680.58521826,-788793.050758642,-253527.33896953,-53828.5878785479,-155992.658209357,-243209.217409572,-453307.373773862,203848.094899592,12214.1244236065,269294.969299744,-405838.742147366,205975.232433553,-75730.711573022,15731.6501938247,-241682.557142747,-44283.4914078527,30653.9883241444,78328.6717659927,24322.7332490133,-88352.9668373914,37914.7614386686,-74514.20737756,-28340.4933980445,85629.4655195217,55684.939443866
-3302121.94150789,-1873786.72015686,-707157.198575728,-169082.852642215,-1186586.50870285,102858.208777311,235376.223282084,-209450.317093602,-62232.1518886259,-190095.153877953,-133320.377901541,153479.311796576,170468.084116138,158343.862915717,-169566.055197767,-139692.331413351,154478.776974126,-3342.29473334872,-795028.546987173,-160130.695477163,-91559.8730384221,-175820.534794434,-136208.254929934,111358.34091248,14794.6089123778
-1276009.6991892,-746135.221930797,-499839.07467907,-165685.869582226,-1377623.31573981,-671063.926044738,143655.974606303,9179.86832340265,-15556.4707706524,26459.1503047723,-136284.858715523,54801.1504450548,9333.75296151524,20129.2997148969,-108054.432693916,-166731.886961067,57284.9414367303,17209.8306864304,-232720.954951784,-109839.367661861,-96305.3979330513,-198610.408367433,-78549.2449223851,172042.3612728,85373.1564508781
-497679.330631522,-378772.114885161,-1050165.44176732,-429251.666151799,-4292170.94080709,166405.525519417,204600.855278865,-279250.202445354,14392.7679939252,131577.910296705,323436.437468813,57243.6896773071,7706.85554251974,-11868.426659274,-78350.7603452812,-89782.6997189141,5301.94618237475,330627.698338877,-646249.267596024,-1987.2764239429,-50009.8953529861,28582.5326227301,-85730.3296486399,96419.7765061803,-9336.33956896575
-752924.141912301,-479804.399312117,-680809.209380614,-265341.926754406,-2581368.88065626,112959.493861964,173545.653739935,-214178.295168716,-4076.98487157775,-14705.9189748434,141628.251474424,10826.3457453011,53550.2051229234,22766.7201704918,33038.5031167115,-119800.196119793,21249.7610993986,-113386.111184684,210070.118705144,-32542.8520827521,-524.027191237256,57.2681354242806,-52367.4708227062,35535.4678046172,16761.3909502699
-576787.89324047,-358600.316060524,-394596.894485119,-142286.234417965,-1277252.99480251,-131566.864108042,-194509.472149338,31142.0357153975,2643.81599345459,143567.058895069,-69804.9865193065,157626.920234161,-9867.85465491058,31489.735032546,-242877.225590706,99047.3845043676,-21740.5753512033,650908.907267188,-1253196.29219637,-31632.2183947721,-118223.285527108,-31181.0960125332,-67031.5585369773,16108.8216752001,19051.7650334528
-647415.807491576,-385837.562940954,-312422.658511576,-102148.802529108,-865737.943627699,-114184.736038028,-85420.0569908211,83947.4700266897,-2352.12845917266,118735.081997775,-127803.183581611,130756.843282601,-2831.91865987188,27715.7672546993,-138781.765353942,57493.676588845,-1254.00984422764,153362.39961627,-244325.825565539,-31160.6453969312,-32383.7105330379,-83433.2703107608,11307.7254341608,18826.753456258,16238.4395380757
-992973.843172529,-620001.313502235,-756677.691800371,-231097.049898317,-974972.400416997,-29668718.4709256,9732221.46708757,5802381.32665274,138483.112702198,-297520.554145112,152375.887084582,-128739.45567611,-36025.3734714089,-57476.1149768709,72393.1727437164,27711.8133566668,-10139.8718698169,-19278.0207340627,-1651.27520324453,16162.6758081917,6883.62335024074,53371.0439204433,4927.75586562361,-20222.823640508,-40833.7832464955
-593710.004661729,-350536.320640216,-219581.268000831,-61846.3211372984,-421744.706846645,-31392.7870017641,-246767.673098735,279700.719922408,11529.6569315436,324387.840853491,-209877.372983047,264507.194767688,-27115.102879636,50304.4432126585,-241875.729725579,57707.4264094764,12957.406450044,238202.299735537,-263890.02422632,-54982.4348463529,22533.1829045761,-83766.4687802879,90106.5489480754,-19339.6952040629,7497.19351724384
-971870.934563625,-577851.215815578,-484574.701459368,-172341.534065603,-1515511.87507758,53420.7902951907,-6.85683326227809,-345.376702037946,-13300.4767990197,52211.9539000464,-138798.896675243,36584.443593868,37426.0776515876,55341.4798176658,-89603.295211897,-72301.1210848611,23413.3046759217,128560.742036908,-297758.029781612,-13.4036835583424,-24935.1582745089,-26008.0805698388,-7567.50178917967,60530.3201389676,-5811.26649648803
-1038912.12914248,-598015.112180227,-197090.976797109,-44638.4747048546,-120819.217968548,-850663.430796318,-604685.908860424,-122046.134886273,51468.3858850601,178913.754416629,-240090.513811896,242609.249431415,76995.7465378767,125876.917499271,-172441.368869872,-27584.7798003149,42427.8906845827,12004.405679259,1157.78539375791,-42154.7819440316,29098.4073013176,-53924.2641434158,-38399.5121344571,39405.763410089,105072.780273713
-1077730.00867769,-655418.330041418,-668147.696832309,-242458.463260683,-2254259.23658223,89163.5991100114,77263.6448806949,-90168.3685850326,-15803.0452655283,74555.3106846349,3105.86234602524,152222.187264479,94964.5112118309,95820.084157145,-127840.13342331,-52154.336026325,20716.6100354153,268226.269695979,-540733.574435542,-90252.4414811152,-64440.6114086647,-138368.333940019,-57759.0973178293,-1225.35077127231,29649.4645482951
-486152.912337106,-344774.614754123,-780947.046199945,-312275.51425989,-3080524.8259279,112236.591347872,113297.792032502,-170738.994653876,7185.26578170308,156820.21520833,189866.666572562,90407.5676061176,20294.4601247363,17073.6433611479,-166940.329075905,16717.3193877323,-3477.56346049003,695324.524028265,-1405063.96636304,-114707.644167935,-155760.005695782,-158042.736600939,25450.8999929986,-69177.4891324475,20158.0050643586
-5078752.42837081,-2834756.56631094,-594364.155152678,-65749.2528471937,391807.381858399,-1232636.0556723,-1221081.17989832,-1494928.47688923,-132319.417446715,-634384.397435171,-695307.122694085,-81372.5419762195,67946.1734830401,137224.722538529,-74193.4728484808,-195868.668136909,233351.485641263,-440713.575406027,-273296.692196997,-244975.806240161,15600.6578485915,-167468.206458351,-69685.9027322204,284135.267200667,-58373.4104877632
-735144.08047356,-476572.239330877,-714831.883923281,-280135.347489134,-2739993.714846,117790.221125706,159274.414586017,-196859.777942417,7730.08660979461,31022.3165287603,178820.523964106,13660.503955354,41119.6339200929,19044.8088086747,-7553.2491784346,-66181.2654632592,3415.93401529693,104747.746241778,-191971.686430603,-19221.1077091145,-30763.1869866893,802.894976744518,-37845.0082408462,5494.81237564266,6966.78105556376
-1326204.73394103,-757999.010754245,-326078.069823742,-69450.0605200256,-231291.413118696,-769515.430423136,-1107290.87198803,-325021.891473037,-73429.900864499,355859.118358316,-386684.183354575,352983.536634158,114272.51559753,205186.651222057,-254403.587072552,-105360.2288397,40041.5422283462,122464.804953555,-455.856970291357,-26213.6393223587,33741.2040402216,-258279.595129277,99319.3581511665,-5491.37071531194,-17114.577983749
-694272.509831824,-430355.808063546,-520290.386628497,-201661.570875247,-1900533.05379356,76462.9004469243,74323.8578189232,-94660.3944216569,-2472.484342652,-4505.42082710703,-19056.8046845118,61638.8189969958,-1460.32185799403,15669.8383701893,-143116.317179665,14444.9282454054,6555.15938230591,529424.963602206,-1169078.06280282,-60017.8524398451,-105922.878574019,-47387.1224179835,-64418.3542454668,19381.8102524737,10358.7748826784
-855676.375915103,-534465.844610208,-701149.631170584,-277695.49725284,-2673362.08884802,109181.572731385,213947.704598147,-269515.258598006,-10562.1632785265,-91135.4012798215,76517.0537212309,-28194.6049985692,82639.4589973305,51317.4725973293,11790.3423794422,-130912.426924651,11730.6757648815,227264.662025827,-538336.834850764,6969.18219488474,-61452.4403102879,-23575.343651646,7706.97603399681,32753.5365524316,-7446.50023272869
-391069.497548465,-266015.682526428,-483102.706133175,-183275.937190849,-1756345.65459643,38734.3287240501,-82719.3284729151,61779.746205609,5789.01889687594,225067.703606098,38517.2838389899,201322.973548082,-16889.0383158273,27889.5424233523,-302670.97636795,134417.749563791,-15094.7128703742,837521.96271211,-1639743.91956132,-91309.3267557623,-151779.599490925,-122545.164592305,-34687.2974133394,-37784.8911468511,23692.3958616828
-549017.980505725,-376873.687109992,-752772.369312481,-305556.737364276,-3041598.17030143,37259.0030340786,229547.32787598,-286160.6888844,2700.65173753667,-22613.2000915471,230702.956101154,-18591.253567253,67576.1956526749,26163.6980506748,25644.0703214351,-71390.4471813495,-11029.9347507313,221676.686169285,-447245.572608154,-18746.1069832299,-64582.9350267092,3710.34432118785,-45768.6306627049,29150.2785227282,5983.63496636766
-1646765.66623673,-928109.61681332,-327387.33689456,-90065.4331547584,-534502.907650706,31308.9706450717,1694.55537670566,28921.2986966663,-30321.8699073247,-72747.8946628132,-348814.896512555,-12622.1251313407,25888.7981619715,53161.3177544301,-62293.6919738603,-209592.597330118,72762.6020223578,-82742.0291719757,43623.063243232,-34708.9118760765,41396.0350293556,17197.9224647005,38534.2326124142,118880.073521122,-10156.2001110971
-626448.195298598,-400193.102170712,-575564.167271333,-227609.57399725,-2220998.75868432,63685.7633548762,164663.07853719,-195856.290998422,-3635.15539080547,-57235.5703432297,98389.0586277209,-23144.5169011476,60896.5708286338,30518.9108736276,54147.3853894502,-107060.256176361,3484.69206164059,-82898.6455411878,196418.234058119,21609.8054658063,7293.24332176966,36736.4565876354,-59125.924755834,67472.4014261432,11613.7275537348
-680695.958050665,-427549.426164509,-552723.241584811,-213271.626578964,-2058152.09249994,54577.7406161131,122721.294111989,-160749.292224547,2837.77161253688,-2426.6549000829,60819.93858282,-658.564298837538,-14093.2584079609,-16950.8244280346,-17920.6040623516,-46010.4967297828,5284.38175545652,76076.8018652626,-148714.301260067,-12220.7136617607,-16887.0007410405,-28364.7200487434,-24475.4300667267,35220.9773524656,2394.50201363183
-1134836.03863518,-672501.969038239,-531305.170457109,-188440.777994329,-1670741.82248666,58575.502941789,15223.9240475971,-32630.7955187755,2505.0913901041,56624.3107900025,-98675.5107262737,117969.287880264,-28325.7284684229,9300.3063295748,-239220.720223242,-9075.83884534183,21255.3796668392,674164.676502608,-1455025.06448768,-96012.5845638143,-114147.378705378,-88342.7411925347,-48715.6323141567,52123.4535367389,16218.6842568689
-1120005.56920579,-673734.809971261,-606926.31954921,-221070.197686963,-2044327.49873352,88358.7704158867,107319.305301901,-128594.527550677,-5270.65085503565,-722.384332509461,-6391.97774628622,71022.1385218427,29186.5690757999,36110.4060741597,-123021.641338742,-28747.4476706728,23924.8785006818,415224.853196442,-959607.364559739,-120844.542458711,-100355.082568578,-117808.469323791,-62733.4808448907,34834.04696271,26283.4309100656
-650401.724065012,-403298.979114481,-479924.990237921,-176761.591003508,-1649560.00735082,57524.8582191132,20163.88245403,-26953.3633801743,-5644.08022491502,112103.690575081,-16026.6029553571,93737.7556303455,33637.9339844717,43378.6163641297,-69054.1147503283,-36109.5959233941,5187.4146704081,119355.033716257,-150710.753434151,-28101.7923345999,-9605.4641133703,-75976.2036183343,34545.7235279323,-2101.20939274805,-933.913197900362
-582189.447479458,-401988.582780244,-822567.405965855,-334503.398041808,-3345161.25459669,148904.214296985,258592.658151499,-323434.679946154,5898.33091791259,-26600.4093101701,293451.454188722,-33170.8639273312,38523.0731153314,-4037.94807221551,40818.656693354,-120684.000245001,10045.1987349122,105801.446096321,-294853.723031865,-30361.4441139198,-57644.857601395,6450.58284026086,-77265.6499137519,50602.0835754183,7127.91739783349
-533084.217049293,-354792.123873451,-622951.092586763,-244069.656532508,-2396496.21879346,95574.8308141947,114038.851138398,-147091.022352044,255.266852547,72968.1313091138,145045.883397103,47724.9055579878,46822.5160601547,29598.9910630198,-35882.6435119908,-50072.861068737,1119.76315915599,152547.323944954,-291639.320448164,-9653.34233591881,-37720.8068112264,-28414.3952522276,-38505.8854719016,41229.3245601576,-6.3645569747021
-1016809.79978568,-590078.202195423,-172361.35390066,-25667.2000886407,-51180.6563112169,-21071.9003511204,-193940.847656374,256498.08062177,-36254.2189423241,238070.882469825,-65974.6130810742,390398.136865702,80942.5483922761,133781.375506417,-121229.082523625,2532.30485898041,38764.2427167275,-3638.80514252413,26438.7037688178,-89042.8095079912,105202.791529739,58650.8177558914,-165502.93094526,152043.822782831,14061.602699816
-1128750.55881163,-640066.656454488,-191603.535417456,-23164.188174541,-1487.77470745171,-11387.5539429031,-117803.986042858,162453.997701696,-25774.6936053724,156582.932544937,-104407.672631158,263200.604563712,51739.2159931978,82673.8565085388,-139990.675123701,-66765.7282210008,64579.5846940285,-80162.8688974135,-8526.13274674452,-115591.522543926,15792.8746214652,-80436.3795740484,-190580.960769408,91062.7783968833,46210.6573645413
-584375.046076059,-335011.464573712,-137089.113338818,-29849.0794733214,-97697.1961189028,-26266.806731285,-207434.433391285,248531.18422104,-8714.82110727607,205085.083526847,-241704.910140409,152095.426164623,-36910.7785213871,19179.5635214317,-140701.479658118,5804.66494851101,27022.6917447705,9376.49550020058,31616.0742071344,-63619.0654781546,29211.4714591133,-2458.45177300358,-56866.1674933404,38621.083293142,17696.0610079161
-468460.386243855,-279388.887060785,-187043.303868814,-43859.5587494046,-218809.380511061,-57110.1886107232,-373190.40355468,422575.114732203,-3954.78430963339,412377.132659609,-274976.885282933,355518.985705121,-54825.7725256435,40953.7339768548,-261599.131509871,76148.0827187224,19898.5460511301,73718.652568824,88163.1696636019,-87904.9334267108,53291.627678079,-77467.2394883121,-68559.9366896829,34880.5512100451,31279.2696575324
-574608.74034362,-333875.135893153,-137024.755992272,-31579.7321432271,-122077.916433532,-29939.4532728036,-237425.165797956,285359.916889291,-7518.48884438729,231890.071240589,-231799.808594792,222162.118685141,-9137.87827514299,54158.3847068033,-153414.631271885,34567.4512799565,19194.2458014176,38531.1621536434,44330.3733260871,-63645.9443209065,57701.9250339214,50269.7572304608,-90990.665426724,57489.9132173615,15913.2764726888
-515783.098539994,-298080.023761565,-119316.034956448,-21734.892219885,-74139.7494943583,-19279.6882862508,-155499.876807505,192570.653134727,-6432.65444695888,203584.007235425,-113902.392743163,160606.477496232,2067.56988311175,38843.7309731945,-105287.084999173,-26125.5074990946,24509.1934518138,4118.89483646681,13756.6298176415,-33906.9489733956,30749.6424331418,-20794.2398482554,-100785.886124509,71250.2999896436,16712.7795456142
-1326606.99712076,-753164.808812623,-158793.580197341,-19167.8715176194,37019.4642102159,3701.56146639724,-54408.6484240375,95404.1723300096,-25578.4228727049,-23028.6235947508,-181192.867770456,218713.128705419,-20203.3304921432,37194.1565615397,-81609.3058740625,77685.7073199928,47652.7181512572,-80548.3292951144,-10833.8339029387,-95855.1780416944,89153.7230144725,49335.1739345067,-154920.010866734,132683.904189753,13313.1223798879
-1235743.0927527,-717899.470629802,-133063.73013467,-35608.6267776906,-95959.0154867157,-33072.8239354579,-270239.466163266,349175.784628704,-89592.8738191897,313197.552461451,-134972.496016025,517799.000553796,37426.320402113,132103.040515564,-162036.60246102,-87789.3049219022,84693.8054632198,-72956.5040581828,-1978.01100333251,-73545.8305238292,162396.38410096,68560.3309364027,-217102.471873105,247462.393626822,15298.6839419201
-1639436.20774904,-919955.605262588,-199802.155099489,-11736.3050745391,126463.594305222,12670.3442905222,14227.4614498532,20006.3018076779,-15056.3459277894,21541.1669478516,20467.5172396085,134941.629275368,-21232.1459225467,-9319.82054278311,-109013.210386823,-119349.244179893,71032.610284025,-114707.38345955,-46565.7293206512,-48341.8640763361,-9200.99682615266,-65711.1597373121,-101022.596802796,83688.9058284432,8478.92048086228
-1524990.32121404,-866544.1328773,-183632.398293253,-18533.0007993896,56138.3032741168,630.235243655427,-85305.9101590741,131255.713043478,-6463.996972203,54123.9301830683,-60355.387915227,243554.823300196,-141891.207475799,-64285.5508272166,-138204.830423191,6158.48631279517,65286.6951920102,-93045.7646515129,-12629.4481090039,-94916.1818487308,91175.130474084,93386.5058614078,-185208.920407113,142983.23621046,8706.98869879196
-791786.442555007,-449164.331195405,-128824.725224809,-19287.1151167357,-24968.7578795657,-9660.18501929291,-107872.241643057,138395.724646737,-183.782664801498,92723.1812667433,-150475.533403601,112539.795512053,-78204.7287013212,-29869.897012051,-113422.388887208,13440.2289557372,28223.8494975429,-20465.5567045511,9978.89853134039,-49870.5677500427,27448.0398170913,-14847.5245921144,-108588.002834836,54677.9140295338,22563.376784709
-876846.351797305,-501574.08709341,-162573.182058032,-24605.931997219,-53956.9876035128,-19185.6269382581,-158970.267155021,201491.23249435,-16796.6255521344,199361.833251394,-134103.046447319,240565.566623631,15545.0019187384,57899.8650556143,-144584.820169182,1433.88780889823,39422.1451666934,-25872.4528827932,20488.9459285102,-71424.11140998,34663.9996816167,-76573.1607561169,-130129.083318694,74535.641380334,32432.3634782729
-1770097.9829715,-999898.977270643,-230579.098814269,-9664.93217737919,131774.227882113,13577.9879765902,14334.3405767295,30410.9494664988,-32128.709158649,56074.1771985731,68344.2739897622,242120.377870447,124663.855083015,107487.313482148,-76319.8960302663,-72042.033568324,48043.0483641408,-60775.3658415073,-18703.5552501042,-106209.43380315,3757.77424238904,-73645.9574247291,-209470.86636145,95244.8788988563,50541.4336483589
-2358042.42261347,-1331229.57726819,-287863.637512769,-7427.39739036344,210853.141203539,22279.1432137315,45574.1839043911,313.269497871594,-16113.7707523702,57697.2724789838,190554.009354528,264849.118253161,-69640.930949277,-43930.2178158086,-170143.417042578,-73378.9964610816,131515.664540447,-276240.253056482,-96377.7642350424,-168664.359334223,-7867.10637346029,-84813.3922655821,-316454.253472839,157463.055353899,36235.0774594609
-845066.75670467,-485968.875792233,-140868.514711636,-21217.8582725585,-40402.0872789033,-17511.3976062156,-157754.075095836,206272.887638451,-22842.6731204119,190366.082352482,-73603.1666328844,271232.962323769,51261.844338495,87236.7310951224,-111076.682580994,-34014.8968602485,27226.3645664254,9785.33377711037,26795.1686789851,-58198.6693267468,66184.7870220611,9879.38352087837,-150513.528271239,112260.799451726,16772.4794186394
-473714.115818236,-279868.39426864,-152565.883828905,-29432.9791531545,-134326.564048662,-31182.1990772915,-235140.149451711,282874.131433424,-6718.76064592755,305897.750938319,-150784.556190694,231209.750532961,16637.720306095,64714.8692449861,-141420.05339166,52990.6141504828,8213.98382271131,55785.0563809576,49570.6623683751,-71673.5462715936,36706.0982748192,-8265.93879627087,-68128.1638298197,35544.8398114882,22907.9008541701
-1076177.71495181,-612179.612901183,-167495.343901715,-8957.76206240041,53745.2041986397,133.492572941014,-43152.3687271841,71349.0075648056,-977.452871934106,135396.692602737,88918.3283577892,166238.019763363,-45216.7028498796,-21429.2822315754,-119852.175676959,7442.43524804609,55460.0001998915,-120877.677604041,-29837.303042133,-50342.8992575974,-8040.12505726497,-58884.6339228292,-149161.676749211,57496.2476442076,16934.7188530607
-2051465.64133088,-1149385.10701273,-247112.528344282,-18509.5792941375,130420.172361024,23883.6127259206,54721.541483067,-15162.6737153871,-32895.9070883706,-133301.331470501,-210442.687513631,155022.195912123,82997.9112392707,95978.2222485071,-82491.3052665128,76633.2139111201,52994.1075788744,-129122.436082914,-39633.6093821669,-40032.9111930509,16888.2534702281,-60825.7133318647,-90164.4838157852,36256.0877397278,13179.0760387743
-1137989.78376931,-646498.85844531,-155353.519862343,-23581.8214893785,-2726.47225181478,-8855.82993410684,-111780.937835358,160402.101731322,-39685.4224075037,93810.874740142,-142936.353888566,286309.196134753,68829.2696062414,107827.103692196,-109808.412234231,-57279.3988072616,64958.6566204469,-68603.0103327184,-12681.2457257515,-83022.431533106,73445.785247563,5847.0542901464,-151184.577428701,144443.409735443,14582.7220044996
-1307667.29152201,-737772.857968677,-179474.875540604,-18358.5946038086,44346.6755702691,2855.23857817049,-44742.9659795693,82820.8672201034,-21168.2536194298,28234.4847890223,-135758.05664831,172788.87590196,23234.1954435992,54301.1480839421,-95591.0430297662,11249.2532433216,42854.1050930656,-61043.7673124803,-8184.75928429651,-67486.1196257637,37306.735881742,-40291.3951410015,-96532.1501399065,75931.5566850089,13425.0519163997
-1129146.43118052,-643000.031142305,-152838.99362629,-19747.7445836348,2915.5290412027,-8941.60245429457,-121523.302146539,164942.818750354,-8879.49920742826,124466.888723312,-77063.9315188172,219704.659921529,-71837.0060549795,-12154.4186187332,-132353.628304858,-14989.9462560834,49081.0222581241,-60566.0265220531,-2947.42664866898,-62606.9777273181,65376.3660782677,37381.2049861147,-165501.054414318,116554.32316487,5358.32009722352
-2481424.68593761,-1390000.7397939,-289022.597365041,-27659.3729343971,157618.949486598,16324.6823077409,-11772.5085558542,71295.6448703774,-45023.2869724975,-71705.13863217,-181231.682633527,282719.534311104,-5596.76072761615,45425.2646033475,-174905.067148355,-156713.276371785,128470.549333246,-194143.324097191,-61538.0221002513,-169203.132047862,48323.8386304584,13253.5221368833,-214687.664694537,128888.209324741,35116.8888226478
-387364.841389375,-228012.765975437,-117847.31887451,-27098.2526719397,-123696.96440199,-29911.6205809196,-210411.436581915,244157.777476947,-4297.55851683841,243778.180091201,-189671.74840224,194226.728967373,-18980.4476881019,22373.7002567187,-123280.087254108,56442.3623225852,12985.982571,33287.8923118993,47540.9557095353,-58038.0769986647,41781.5846369094,-30756.0398460469,-15570.5557492383,27962.4384054505,8615.34866235089
-758366.066455294,-431230.845926876,-133384.506234756,-19266.0271232725,-31006.6092249284,-11883.9694131105,-108244.431576726,140066.035946193,-12689.3244685724,127533.739016886,-122927.657213264,171077.255449558,7883.12076630344,38684.02880097,-104625.233996832,-9818.53777628607,33584.7291025532,-32717.1298420865,5645.44241988401,-38805.3594013229,22015.5659222255,-66446.153249792,-110220.712079923,66380.9426582401,20418.8698930714
-861679.929465885,-491746.260710505,-149479.815924048,-21237.2094336353,-23150.7672180883,-10496.890125384,-104858.789048717,134656.301075303,-10678.3723576113,130071.113427327,-103932.853911382,186453.484882929,1178.91153456953,34451.0070682719,-101926.338407214,-9881.94244288536,46470.2737845811,-37735.4498122127,-6249.68880821525,-153067.101631009,35217.1727379688,-5352.94342763534,-109465.465086464,101950.091847317,22116.9782834392
